Time,Top.Head,Top.Head,Top.Head,Rear.Head,Rear.Head,Rear.Head,R.Scapula,R.Scapula,R.Scapula,Sacral,Sacral,Sacral,L.Shoulder,L.Shoulder,L.Shoulder,L.Elbow,L.Elbow,L.Elbow,L.Wrist,L.Wrist,L.Wrist,L.ASIS,L.ASIS,L.ASIS,L.Knee,L.Knee,L.Knee,L.Ankle,L.Ankle,L.Ankle,L.Toe,L.Toe,L.Toe,R.Shoulder,R.Shoulder,R.Shoulder,R.Elbow,R.Elbow,R.Elbow,R.Wrist,R.Wrist,R.Wrist,R.ASIS,R.ASIS,R.ASIS,R.Knee,R.Knee,R.Knee,R.Ankle,R.Ankle,R.Ankle,R.Toe,R.Toe,R.Toe
Unnamed: 1_level_1,X2,Y2,Z2,X3,Y3,Z3,X22,Y22,Z22,X12,Y12,Z12,X4,Y4,Z4,X6,Y6,Z6,X8,Y8,Z8,X10,Y10,Z10,X13,Y13,Z13,X15,Y15,Z15,X17,Y17,Z17,X5,Y5,Z5,X7,Y7,Z7,X9,Y9,Z9,X11,Y11,Z11,X14,Y14,Z14,X16,Y16,Z16,X18,Y18,Z18
5.95,588.2119799999999,-357.85941,1805.9854699999999,534.86688,-380.71274,1722.7481699999998,543.31891,-547.40015,1462.20703,426.96695,-456.08795,1089.09839,487.25732,-189.61708000000002,1478.95667,403.50986,-158.11951000000002,1255.87671,629.24945,-194.82825,1206.80396,549.08954,-286.94034,1034.8226300000001,516.63513,-219.68735,546.74707,375.9646,-302.34027000000003,179.2235,506.48400999999996,-248.34517000000002,-25.60705,690.52985,-555.7511599999999,1498.73499,625.08429,-695.9057,1293.1825,726.81885,-517.92719,1197.67908,650.0647,-467.13977,1043.4184599999999,689.8127400000001,-537.42609,577.58667,643.99634,-590.11737,150.58372,838.7943700000001,-478.24762000000004,19.41271
5.957999999999999,588.6441,-359.08606000000003,1806.4229699999999,536.21753,-381.28635,1722.5705600000001,544.59656,-548.36151,1461.93774,427.8475,-456.36065999999994,1089.8551,487.3949,-190.07213000000002,1477.7938199999999,401.629,-160.62471000000002,1254.89355,628.24738,-195.55966,1199.896,550.21796,-285.80138999999997,1035.8034699999998,520.61401,-219.2984,548.22504,382.28296,-295.93149,178.04465,517.04114,-236.1761,-21.527279999999998,692.43347,-556.7058099999999,1497.46875,625.81543,-695.13837,1290.47986,726.9693599999999,-516.7918099999999,1190.1862800000001,650.07104,-466.74495999999994,1042.8833,689.74579,-537.2119799999999,577.1301900000001,635.35767,-595.79382,152.13983000000002,829.18896,-487.08410999999995,17.45559
5.9670000000000005,588.474,-360.23553,1806.1425800000002,536.2346200000001,-381.72617,1722.45654,545.60577,-549.58911,1461.06226,428.93204000000003,-456.63192999999995,1089.95105,486.88372999999996,-190.51611,1475.86707,400.23972000000003,-163.0849,1253.45886,627.46338,-195.74149,1192.00452,550.94916,-285.33841,1035.85303,524.16565,-219.51417999999998,548.66913,389.03888,-289.23871,175.60204,528.01453,-223.8658,-17.7364,693.0426,-557.72546,1496.15369,626.76996,-694.07458,1286.97205,727.74152,-515.29071,1181.77661,650.14685,-465.9765,1041.47693,689.8688400000001,-536.86224,576.2520099999999,626.9856,-601.07019,153.25826,818.0697,-495.38302999999996,15.235370000000001
5.975,588.97186,-361.69675,1804.9455600000001,536.67651,-382.29211000000004,1720.88574,545.32715,-550.56635,1459.42542,431.30008,-457.90903,1088.47205,486.63974,-190.92105,1473.53809,400.20083999999997,-166.23729,1251.07666,626.52002,-195.76567,1182.57068,552.229,-284.62244,1035.1127900000001,526.7121,-219.78502999999998,548.14001,395.06116000000003,-281.89398,172.68126,540.78656,-212.55778999999998,-14.83666,693.44958,-559.16553,1493.87183,627.71033,-692.23651,1281.91199,728.39685,-514.82513,1172.68958,650.6507,-466.03378,1039.39563,689.52765,-535.1458700000001,573.84613,618.06561,-606.66602,153.9474,805.83838,-503.63129000000004,11.248280000000001
5.983,588.96503,-363.02985,1803.27466,536.53021,-383.51822000000004,1719.12488,545.88861,-551.6499,1457.1123,432.25240999999994,-458.19888,1086.55737,487.41568,-191.46451000000002,1470.3988,398.08646,-168.6955,1247.89868,625.39703,-196.49426,1171.80225,553.3469200000001,-283.77081,1033.87048,529.78253,-220.4057,546.18756,402.67102,-274.77637000000004,168.36507,554.18427,-202.07457,-11.48025,694.3958700000001,-560.30078,1490.98926,628.46619,-690.61157,1276.25403,728.9603900000001,-513.50586,1162.1001,651.80566,-465.51657,1036.57117,689.61182,-534.56476,570.51392,609.20673,-611.58014,154.52919,795.08405,-511.52075,7.723910000000001
5.992000000000001,588.96802,-363.85922,1800.9470199999998,536.26416,-383.97848999999997,1716.27393,547.04718,-552.80353,1454.28955,432.69442999999995,-458.76355,1084.0271,487.74133,-191.63725,1467.41089,398.05875,-171.49368,1244.31885,624.21594,-196.42868,1160.3446,554.19025,-283.03384,1031.72559,532.58582,-220.68592999999998,543.3894700000001,410.61859,-267.10332999999997,163.7532,568.70447,-193.57813000000002,-8.76503,695.18469,-561.59186,1488.14624,629.22198,-688.5387599999999,1269.90381,729.4906,-512.41711,1150.2133800000001,651.97815,-464.8233,1032.98877,690.80994,-533.21545,567.19031,599.6629,-616.82214,154.42152,782.35461,-519.4704,3.65522
6.0,588.13513,-365.27521,1797.5798300000001,535.4997599999999,-384.53348,1713.18335,547.50226,-553.52496,1450.74927,434.50534000000005,-459.48157000000003,1079.65735,489.12814000000003,-192.76875,1463.02576,398.92236,-174.63969,1240.22839,622.0267299999999,-196.0663,1148.06458,555.46185,-282.41522000000003,1029.0131800000001,535.45898,-220.97444,540.50598,418.56754,-259.46796,158.61858,582.89636,-185.87714,-6.5250900000000005,695.52112,-563.2325400000001,1484.29553,630.03351,-686.05481,1262.58801,729.93958,-511.1781,1137.7750199999998,653.46545,-464.61569000000003,1029.1908,691.60425,-532.04846,563.0387,590.05524,-622.08112,153.94591,769.36469,-525.17328,-1.06101
6.007999999999999,587.7601900000001,-366.28677000000005,1793.9860800000001,536.15088,-385.26968,1708.8574199999998,547.4185200000001,-554.33704,1446.53784,435.65482000000003,-459.711,1075.2915,490.58383,-193.26715,1459.18481,399.38165,-177.53157,1235.18884,620.68817,-197.26146,1133.74292,556.49744,-281.91727000000003,1025.79272,538.48425,-220.91402999999997,537.51355,425.75052,-251.73572000000001,153.81731000000002,598.17249,-181.43837,-6.2779300000000005,695.5459,-563.82703,1479.43188,630.8029799999999,-683.55396,1254.84021,730.87329,-510.2757,1124.72595,653.5282599999999,-464.24884000000003,1024.17627,692.11688,-530.54773,558.63257,580.86511,-627.45239,152.34505,756.44128,-530.99225,-5.61313
6.017,586.4657599999999,-368.02042,1789.20288,535.6911,-386.41895,1703.8439899999998,547.53094,-555.1431299999999,1441.69397,436.06302,-460.02837999999997,1070.02832,492.3298,-193.85205,1454.10608,400.02246,-181.02168,1230.20251,619.0625,-197.18456,1118.83411,557.56195,-281.97397,1020.8161,542.14771,-221.1741,533.3606,434.38773,-244.21558,148.10304,612.12305,-178.36143,-6.687869999999999,695.6317700000001,-565.10657,1474.17139,632.33215,-680.74615,1246.67444,731.5244799999999,-509.95193,1110.61328,654.83105,-464.71692,1020.1052900000001,692.4693,-529.38849,552.63446,570.84772,-632.3869599999999,151.0224,742.12311,-537.5827,-11.69064
6.025,585.49902,-369.07892000000004,1783.6848100000002,535.41846,-387.00543,1698.0161100000003,547.16339,-555.98212,1435.9940199999999,436.90466,-459.30814000000004,1063.77478,494.35458,-194.75038,1447.8690199999999,400.33878,-183.4211,1224.0614,616.54584,-197.46715,1103.52881,557.90277,-279.95977999999997,1016.8480800000001,545.26422,-221.5723,529.00287,442.03619000000003,-237.14059,141.6194,624.54633,-176.09898,-10.43572,695.3095099999999,-566.716,1468.2495099999999,632.7874099999999,-677.76868,1238.12646,732.65613,-509.76044,1095.90833,655.9843099999999,-464.79125999999997,1014.5022,693.5892299999999,-527.9964,546.15802,562.24298,-637.03296,148.82385,728.78247,-543.0573099999999,-19.08889
6.0329999999999995,584.2730700000001,-370.56744,1777.76428,536.1485,-387.70569,1691.0562699999998,547.6745,-556.40234,1429.22583,437.45929,-459.31357,1055.90906,496.06692999999996,-194.5883,1441.36121,402.22992,-186.30846,1217.0756800000001,614.34198,-196.9929,1087.13428,559.4008200000001,-279.91287,1011.04834,549.69421,-221.2984,524.10443,450.36914,-229.79492000000002,135.25136,636.12555,-175.43828,-16.36498,694.89728,-567.88898,1461.38647,633.78796,-675.11035,1228.8347199999998,733.58453,-510.30017000000004,1080.67749,655.5061599999999,-465.64069000000006,1005.06775,693.7973599999999,-527.83392,539.39459,553.7771,-641.22357,145.81117,713.2345,-547.22235,-28.870340000000002
6.042000000000001,582.31396,-372.28436,1770.4244399999998,533.96735,-389.30685,1683.16797,547.3158599999999,-557.1863400000001,1422.03955,439.01587,-459.88068,1048.1351300000001,497.87625,-195.35803,1434.11035,404.99997,-189.38936,1209.26526,611.68695,-196.63934,1070.01538,561.5589,-281.66385,1004.3714,554.67511,-221.33891,517.9399400000001,458.43560999999994,-223.72766000000001,128.33736000000002,645.49762,-176.28136,-24.73252,694.54242,-569.15491,1453.91516,635.05426,-672.13098,1218.9315199999999,734.54865,-510.86533,1064.0929,,,,693.32538,-527.6825,531.92786,546.48676,-644.9096099999999,141.95141999999998,698.68475,-551.46881,-40.19043
6.05,580.90527,-373.39285,1762.6263399999998,533.03497,-389.88644,1675.14246,546.9115,-557.7094099999999,1413.84241,440.20947,-459.57867000000005,1039.6113300000002,500.64725,-195.49896,1426.08301,406.14127,-192.00642,1201.14502,608.59979,-195.68021000000002,1052.0875199999998,560.9693,-279.32321,997.8298300000001,559.33032,-221.07127000000003,511.78244000000007,466.15259000000003,-218.50512999999998,121.48335,652.6365400000001,-175.94833,-33.17484,694.26208,-570.82391,1445.7548800000002,634.62134,-670.19354,1208.16333,736.0396099999999,-512.18384,1047.69482,,,,692.30713,-527.8897099999999,523.27521,539.9422,-649.1059,137.15816999999998,687.13843,-553.85797,-35.32929
6.058,579.4948099999999,-375.03817999999995,1754.1390399999998,532.6057099999999,-390.26877,1665.90979,545.82391,-558.36774,1405.11719,440.56995,-458.84933,1030.49146,502.91515999999996,-195.82109,1416.93018,408.02443999999997,-193.71101000000002,1191.67188,605.61047,-194.31541,1034.04431,564.35095,-281.49289,989.5736699999999,561.99744,-218.3584,505.15630999999996,471.7529,-214.40053999999998,114.70472,653.63275,-175.76766999999998,-35.21487,693.7040400000001,-572.125,1436.95605,635.40253,-667.42395,1197.11096,735.6571700000001,-513.27124,1030.3273900000002,,,,690.44879,-527.7832599999999,513.67041,533.07251,-652.55609,130.10896,682.98383,-554.68018,-32.100559999999994
6.067,576.97748,-376.81647000000004,1745.17603,532.15143,-391.52921000000003,1656.11926,545.45294,-559.01666,1395.6182900000001,440.91187,-458.66857999999996,1021.3137199999999,504.51995999999997,-195.9409,1407.66772,409.66202000000004,-195.21516,1181.86365,602.57654,-192.55069,1015.5441900000001,566.1080900000001,-282.29874,980.6592400000001,567.1831099999999,-215.23198,497.78542999999996,466.51392000000004,-215.98215,109.77038999999999,653.26849,-176.13193,-32.40152,693.43896,-574.17175,1427.2921099999999,635.7689799999999,-665.0513900000001,1185.3569300000001,737.1778,-514.92963,1013.40662,,,,687.61255,-528.3605299999999,504.97073,524.2171,-655.48285,122.14296999999999,683.55963,-553.7688,-33.42883
6.075,575.2619,-377.99542,1735.6971399999998,531.64642,-392.17859,1645.39697,544.81061,-559.18201,1385.25684,442.38842999999997,-458.8316,1010.83551,506.47677999999996,-196.52579,1397.1358599999999,412.76971000000003,-197.29016000000001,1171.67993,599.40228,-190.33058,997.1781599999999,569.48761,-283.35077,973.3289199999999,574.52728,-211.30501,490.10944000000006,455.97388,-218.41586,106.23716,650.8349,-177.67659,-27.29717,692.54138,-575.60236,1417.40051,635.4776,-663.11005,1173.5606699999998,737.9506200000001,-516.89453,996.40125,,,,684.47266,-529.28143,495.23849,518.93817,-658.5819700000001,114.35516000000001,682.94775,-553.71484,-33.03354
6.082999999999999,572.84607,-379.83374,1726.25085,,,,544.33209,-559.31421,1374.28418,442.79163,-458.39285,1000.5097,507.88773,-196.9295,1386.6262199999999,414.73349,-198.37859,1161.02295,596.40662,-188.11921999999998,979.5137900000001,572.1449,-283.15747000000005,964.41724,583.29114,-209.3241,481.2291,451.3006,-221.45317000000003,102.07075999999999,650.00763,-178.06395,-25.315520000000003,691.81958,-577.88702,1407.3065199999999,635.22229,-661.53778,1160.85315,738.82422,-518.49347,980.0592,,,,681.01825,-530.4859,485.0903,514.97638,-661.12598,106.81438999999999,682.2490799999999,-554.02332,-32.110009999999996
6.0920000000000005,569.80975,-381.37177,1717.3507100000002,529.5155599999999,-394.33243,1624.5883800000001,543.87909,-559.2215,1363.1001,443.77402,-457.48082999999997,989.7218,509.02932999999996,-197.39101000000002,1375.75146,416.04013,-198.71158,1150.7074,593.95807,-185.64473999999998,963.29395,574.30835,-282.34997999999996,954.4976800000001,591.72882,-207.68153,471.70227,451.00565,-223.5936,96.43849,650.31354,-177.79906,-27.11869,691.58392,-578.9940799999999,1396.54956,634.87805,-660.677,1148.59949,739.47235,-521.54248,965.2724,668.90143,-470.40012,947.0178800000001,676.58075,-532.8919099999999,475.40387000000004,509.36813,-661.3292799999999,99.61981999999999,681.91931,-554.02734,-31.012590000000003
6.1,567.40643,-382.49506,1708.7085,528.8045,-395.50107,1614.87488,543.0365,-559.9945700000001,1352.43762,443.50952,-457.6438,979.20245,510.86995999999994,-197.47742,1365.51111,416.06039,-198.15288,1140.57117,591.53845,-183.08395,948.7565300000001,576.33429,-281.79323999999997,944.0645800000001,595.35876,-206.32306,462.73322,451.63297,-225.00887999999998,90.18973000000001,650.38062,-177.35022,-27.49645,691.1983,-581.01093,1386.64465,633.48499,-659.7926,1137.26563,739.9379299999999,-524.88928,951.17065,669.60046,-473.22083,936.4776,673.83789,-535.87512,466.33050999999995,503.32544,-660.0455900000001,93.70006,681.56427,-554.03113,-30.9059
6.108,565.1451400000001,-383.55008,1702.03162,528.34564,-396.01108,1606.51416,541.81073,-560.65198,1342.8895300000001,443.57288,-457.57745,968.85547,512.4377400000001,-197.03736999999998,1357.00415,417.54944,-197.28072,1131.73486,589.75232,-180.1353,936.43298,578.24115,-281.08981,933.5236199999999,595.9046,-204.85843,455.03424,451.73709,-227.58101000000002,85.16851,651.1968400000001,-177.47743,-27.738640000000004,691.16553,-582.0224599999999,1377.7686800000001,632.76605,-659.12018,1127.7138699999998,740.48767,-528.909,937.76678,672.13312,-473.38934000000006,927.19067,670.83893,-538.37994,457.93674000000004,498.8696,-658.5002400000001,87.90318,681.14557,-554.83606,-30.940890000000003
6.117000000000001,563.30164,-385.00174,1696.75635,528.4562400000001,-396.13812,1600.32312,540.79065,-561.1087,1335.86353,442.96851,-457.42914,959.52045,514.61871,-196.68571,1351.43042,418.93469,-195.75516000000002,1125.95093,587.74402,-177.58553,925.1983,580.16693,-280.26929,923.86688,593.29395,-204.58997,446.88147000000004,452.20035,-230.48053,83.42519,650.47656,-177.73384,-28.37104,691.40314,-582.7699,1371.6303699999999,631.65448,-658.5991799999999,1121.34668,740.66772,-534.54395,924.6319,672.85907,-474.47952000000004,917.12683,667.9741799999999,-540.47504,451.2793,494.84149,-655.93781,83.66624,681.1272,-555.03558,-30.770229999999998
6.125,562.28815,-385.85904,1693.39441,527.29462,-396.88268999999997,1596.88379,540.17743,-560.89758,1331.73865,442.19009000000005,-455.92825,954.2144199999999,517.39764,-196.39056000000002,1348.7849099999999,419.83899,-194.11209,1123.2999300000001,584.6592400000001,-173.08599999999998,915.6149300000001,581.75763,-278.70563,915.35291,589.82672,-204.72401000000002,440.34314000000006,452.5827,-230.8461,82.46346,650.38818,-177.85878,-28.499209999999998,691.37396,-583.2466400000001,1367.23413,632.09369,-657.86035,1116.34705,741.7018400000001,-541.14044,914.10907,673.98291,-475.38446,909.4581300000001,664.5,-541.4372599999999,447.39893,491.7597,-652.92902,81.00164000000001,680.6827400000001,-555.3276400000001,-30.78844
6.132999999999999,561.6102900000001,-386.20724,1691.16602,527.3405799999999,-397.03513,1594.56702,539.7338900000001,-559.8241,1330.72876,442.01401,-454.27786,953.26624,520.47162,-195.933,1347.51416,421.18729,-191.59203,1122.90332,581.71869,-168.02711000000002,907.6908,583.4393299999999,-277.47042999999996,909.3375900000001,589.30652,-208.50568,437.87933,453.17255,-229.22867999999997,82.37040999999999,650.8729900000001,-177.71258999999998,-29.56263,691.18768,-583.53979,1365.21533,631.56873,-657.1413,1113.73303,741.04047,-548.99176,903.37885,676.3269700000001,-476.32828,904.16083,661.0097,-541.61877,447.18912,490.73107999999996,-650.72974,80.5351,680.61279,-555.2713,-31.0731
6.142,559.99377,-387.64484,1691.2246100000002,527.61261,-396.83182,1593.8995400000001,539.6524,-559.55762,1331.67322,442.99161,-452.62567,955.1555199999999,522.8759200000001,-194.74875,1349.21667,423.14948,-188.87511,1124.73901,577.82953,-162.01186,901.82056,584.3299,-275.84787,907.2287,594.79669,-213.74667000000002,439.44128,454.43810999999994,-228.50723,83.4119,651.02991,-177.61313,-29.813440000000003,691.7049599999999,-585.00885,1365.58435,631.99774,-656.2332200000001,1113.68921,740.79895,-559.00726,895.04626,677.56958,-477.15466,903.10315,658.2478,-540.5855700000001,449.26482999999996,491.49887,-650.5780599999999,80.72614,681.0957,-554.78363,-31.34328
6.15,559.04553,-388.16379,1693.6098600000003,527.06525,-397.70633,1595.79956,539.79108,-559.79407,1334.63879,443.32437000000004,-451.3371,958.3060300000001,525.82117,-194.53401000000002,1353.04395,425.97925,-186.08588,1128.5932599999999,573.74847,-154.78101999999998,898.5319800000001,586.04517,-275.06113,910.6624800000001,601.1245700000001,-213.71087999999997,444.33162999999996,456.00745,-228.27467000000001,85.59435,651.11572,-177.40129,-30.47375,690.3772,-584.76532,1367.70276,633.237,-655.1809099999999,1116.21606,739.17407,-569.60272,888.6890300000001,677.38025,-476.86768,906.8200099999999,658.09888,-538.95435,453.43762000000004,493.36981,-650.64917,82.80318,681.45801,-554.91748,-32.13482
6.1579999999999995,558.81171,-388.78915,1697.9661899999999,527.84656,-397.6076,1599.72217,539.737,-559.40631,1339.8728,445.09972999999997,-450.87161,963.38098,528.68097,-193.67952,1358.3313,429.50522,-182.33308,1134.44617,570.0808099999999,-147.6738,897.19794,587.86365,-275.08316,918.1668099999999,603.3140900000001,-213.58017,450.53809,457.42470999999995,-227.68387,88.29512,651.64417,-177.25095,-31.22995,689.86993,-585.17395,1372.57898,634.01965,-654.19012,1120.94141,737.4068599999999,-581.76953,885.50464,677.88293,-476.591,913.17786,660.12225,-537.45654,457.73227,495.68591,-651.15179,86.01347,681.85321,-554.96613,-32.59194
6.167000000000001,559.37567,-389.46854,1704.6297600000003,527.94141,-397.88995,1606.3559599999999,539.55481,-558.72046,1346.77856,446.71078,-449.02383,969.8104199999999,531.09149,-192.90785,1366.2345,432.38699,-177.92375,1142.22925,565.8731700000001,-139.23384,897.7661699999999,589.16339,-274.7254,927.0618900000001,601.62231,-213.34567,457.8089,458.15115,-227.14215,92.09129,651.71515,-177.04916,-31.69483,690.0201400000001,-585.28882,1379.1856699999998,635.15021,-654.19165,1127.92834,735.09381,-594.89996,885.1778,678.24176,-476.09558,921.1049800000001,663.32104,-537.87488,463.05637,498.37656,-651.7251,90.67818,682.44263,-554.96686,-33.203379999999996
6.175,559.4519700000001,-389.74301,1712.68823,528.33325,-398.37756,1614.995,539.42908,-558.53137,1355.00684,446.73430999999994,-447.78905999999995,978.49316,534.05109,-192.66099999999997,1375.75208,437.08536,-173.61141999999998,1151.06885,562.37909,-130.94107,900.80713,591.06012,-274.77737,937.4455,595.1814,-212.79395,465.77164000000005,458.24010999999996,-226.14473999999998,96.50314,652.05688,-177.12964,-30.83124,689.43921,-585.57587,1387.95715,636.23596,-653.56921,1135.9583699999998,732.0752,-609.2403,887.83105,678.58087,-475.58304000000004,930.09698,663.5697,-539.8596200000001,470.05330999999995,501.83942,-652.32397,96.12257,682.72485,-554.73798,-33.50781
6.183,560.49255,-389.99422999999996,1722.2412100000001,528.6145,-399.05102999999997,1624.6947,539.4743,-558.28662,1364.12561,448.93613,-446.52802,987.7601900000001,536.57367,-192.11993,1386.40405,442.44802999999996,-168.87865,1161.29297,558.29889,-121.40536999999999,905.98224,591.9180299999999,-274.42395,948.2018400000001,586.55243,-212.30231,473.30319000000003,459.24215999999996,-224.49431,101.4565,651.32208,-176.96414,-31.207929999999998,688.51605,-585.70453,1397.84509,637.64911,-653.77148,1146.2518300000002,729.83649,-624.4086900000001,893.3502800000001,679.24811,-474.79227000000003,940.2488400000001,662.15674,-543.89136,479.24734000000007,505.46050999999994,-653.5119599999999,103.02926,682.66516,-554.70331,-33.83175
